season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2016-17,Loris Karius,GK,Liverpool,0,0,0,0,0.0,189,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,1,Arsenal,0,0,0,0,1,0,10397,4.0,3.0,0.0,0,0,0,0,50,False,0,1
2016-17,Lukasz Fabianski,GK,Swansea,0,1,30,1,0.0,356,1,0,0,1.9,19.4,2016-08-13T14:00:00Z,90,3,Burnley,0,0,0,0,1,3,54385,1.0,0.0,0.0,8,0,0,0,50,False,0,1
2016-17,Luke Shaw,DEF,Man Utd,0,0,14,0,2.0,247,9,1,0,1.8,15.6,2016-08-14T12:30:00Z,90,2,Bournemouth,0,0,0,0,1,0,602039,3.0,1.0,0.0,2,0,0,0,55,False,0,1
2016-17,Lys Mousset,FWD,Bournemouth,0,0,0,0,0.0,53,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,11,Man Utd,0,0,0,0,1,0,2498,3.0,1.0,0.0,0,0,0,0,55,True,0,1
2016-17,Mamadou Sakho,DEF,Liverpool,0,0,0,0,0.0,190,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,1,Arsenal,0,0,0,0,1,0,3971,4.0,3.0,0.0,0,0,0,0,50,False,0,1
2016-17,Manuel Lanzini,MID,West Ham,0,0,0,0,0.0,462,10,0,0,0.0,0.0,2016-08-15T19:00:00Z,0,4,Chelsea,0,0,0,0,1,0,1720,1.0,2.0,0.0,0,0,0,0,65,False,0,1
2016-17,Marcos Rojo,DEF,Man Utd,0,0,0,0,0.0,248,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,19824,3.0,1.0,0.0,0,0,0,0,55,False,0,1
2016-17,Marcus Rashford,MID,Man Utd,0,0,0,0,0.0,271,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,155340,3.0,1.0,0.0,0,0,0,0,70,False,0,1
2016-17,Marc Albrighton,MID,Leicester,0,0,0,0,0.0,177,4,0,0,0.0,0.0,2016-08-13T11:30:00Z,0,7,Hull,0,0,0,0,1,0,73665,1.0,2.0,0.0,0,0,0,0,55,False,0,1
2016-17,Mark Noble,MID,West Ham,0,0,9,0,4.8,458,10,2,0,0.7,1.4,2016-08-15T19:00:00Z,90,4,Chelsea,0,0,0,0,1,0,152971,1.0,2.0,1.0,2,0,0,0,65,False,0,1
2016-17,Martin Kelly,DEF,Crystal Palace,0,0,3,0,0.1,106,2,0,0,0.0,0.0,2016-08-13T14:00:00Z,1,19,West Brom,0,0,0,0,1,0,13032,1.0,0.0,0.0,1,0,0,0,45,True,0,1
2016-17,Mason Holgate,DEF,Everton,0,0,18,0,0.3,495,3,1,0,2.4,23.2,2016-08-13T14:00:00Z,90,17,Spurs,0,0,0,0,1,0,2607,1.0,1.0,0.0,2,0,0,0,45,True,0,1
2016-17,Matej Vydra,FWD,Watford,0,0,0,0,0.0,483,7,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,13,Southampton,0,0,0,0,1,0,31635,1.0,1.0,0.0,0,0,0,0,45,False,0,1
2016-17,Matthew Lowton,DEF,Burnley,0,0,7,0,29.2,55,1,1,0,5.1,15.4,2016-08-13T14:00:00Z,90,16,Swansea,0,0,0,0,1,0,11806,1.0,0.0,6.0,1,0,0,0,45,True,1,1
2016-17,Matt Phillips,MID,West Brom,0,0,-1,1,1.2,446,2,0,0,1.2,4.2,2016-08-13T14:00:00Z,90,5,Crystal Palace,0,0,0,0,1,0,9604,1.0,0.0,7.0,3,0,0,0,55,False,0,1
2016-17,Matt Targett,DEF,Southampton,0,0,15,0,14.6,299,7,1,0,2.7,8.6,2016-08-13T14:00:00Z,90,18,Watford,0,0,0,0,1,0,28863,1.0,1.0,4.0,2,0,0,0,45,True,0,1
2016-17,Mesut Özil,MID,Arsenal,0,0,0,0,0.0,14,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,9,Liverpool,0,0,0,0,1,0,179727,4.0,3.0,0.0,0,0,0,0,95,True,0,1
2016-17,Michael Keane,DEF,Burnley,0,0,16,0,4.5,58,1,1,0,2.4,15.0,2016-08-13T14:00:00Z,90,16,Swansea,0,0,0,0,1,0,33551,1.0,0.0,4.0,2,0,0,0,50,True,0,1
2016-17,Michail Antonio,FWD,West Ham,0,0,0,0,0.4,464,10,1,0,0.0,0.0,2016-08-15T19:00:00Z,51,4,Chelsea,0,0,0,0,1,0,150803,1.0,2.0,0.0,0,0,0,0,70,False,1,1
2016-17,Michy Batshuayi,FWD,Chelsea,1,0,13,0,11.3,96,10,0,0,2.8,17.0,2016-08-15T19:00:00Z,6,20,West Ham,0,0,0,0,1,0,81576,1.0,2.0,0.0,4,0,0,0,90,True,0,1
2016-17,Mohamed Elneny,MID,Arsenal,0,0,14,0,5.6,22,8,4,0,1.1,5.6,2016-08-14T15:00:00Z,66,9,Liverpool,0,0,0,0,1,0,20952,4.0,3.0,0.0,2,0,0,0,50,True,0,1
2016-17,N'Golo Kanté,MID,Chelsea,0,0,10,0,4.2,95,10,1,0,2.2,10.0,2016-08-15T19:00:00Z,90,20,West Ham,0,0,0,0,1,0,825864,1.0,2.0,8.0,1,0,0,0,50,True,1,1
2016-17,Nampalys Mendy,MID,Leicester,0,0,0,0,0.0,183,4,0,0,0.0,0.0,2016-08-13T11:30:00Z,0,7,Hull,0,0,0,0,1,0,36855,1.0,2.0,0.0,0,0,0,0,45,False,0,1
2016-17,Nathaniel Clyne,DEF,Liverpool,1,0,25,0,18.2,193,8,3,0,6.5,30.2,2016-08-14T15:00:00Z,90,1,Arsenal,0,0,0,0,1,0,285676,4.0,3.0,17.0,4,0,0,0,55,False,0,1
2016-17,Nathan Aké,DEF,Bournemouth,0,0,0,0,0.0,36,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,11,Man Utd,0,0,0,0,1,0,64564,3.0,1.0,0.0,0,0,0,0,45,True,0,1
2016-17,Nathan Redmond,MID,Southampton,0,3,28,0,49.1,304,7,1,1,15.9,47.2,2016-08-13T14:00:00Z,90,18,Watford,0,0,0,0,1,0,227151,1.0,1.0,63.0,10,0,0,0,60,True,0,1
2016-17,Neil Taylor,DEF,Swansea,0,0,0,0,0.0,360,1,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,3,Burnley,0,0,0,0,1,0,43169,1.0,0.0,0.0,0,0,0,0,45,False,0,1
2016-17,Nemanja Matic,MID,Chelsea,0,0,7,0,5.3,87,10,1,0,1.5,4.0,2016-08-15T19:00:00Z,90,20,West Ham,0,0,0,0,1,0,74285,1.0,2.0,6.0,1,0,0,0,50,True,1,1
2016-17,Nick Pope,GK,Burnley,0,0,0,0,0.0,471,1,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,16,Swansea,0,0,0,0,1,0,84427,1.0,0.0,0.0,0,0,0,0,40,True,0,1
2016-17,Nicolás Otamendi,DEF,Man City,0,0,0,0,0.0,226,5,0,0,0.0,0.0,2016-08-13T16:30:00Z,0,15,Sunderland,0,0,0,0,1,0,100825,1.0,2.0,0.0,0,0,0,0,60,True,0,1
2016-17,Odion Ighalo,FWD,Watford,0,0,2,0,8.8,426,7,1,0,1.0,0.0,2016-08-13T14:00:00Z,80,13,Southampton,0,0,0,0,1,0,315735,1.0,1.0,2.0,2,0,0,0,75,False,0,1
2016-17,Ola Aina,DEF,Chelsea,0,0,0,0,0.0,487,10,0,0,0.0,0.0,2016-08-15T19:00:00Z,0,20,West Ham,0,0,0,0,1,0,5139,1.0,2.0,0.0,0,0,0,0,50,True,0,1
2016-17,Oleksandr Zinchenko,DEF,Man City,0,0,0,0,0.0,238,5,0,0,0.0,0.0,2016-08-13T16:30:00Z,0,15,Sunderland,0,0,0,0,1,0,2654,1.0,2.0,0.0,0,0,0,0,55,True,0,1
2016-17,Olivier Giroud,FWD,Arsenal,0,0,0,0,0.0,25,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,9,Liverpool,0,0,0,0,1,0,50997,4.0,3.0,0.0,0,0,0,0,90,True,0,1
2016-17,Oriol Romeu Vidal,MID,Southampton,0,0,18,0,5.3,310,7,1,0,3.5,21.6,2016-08-13T14:00:00Z,90,18,Watford,0,0,0,0,1,0,7046,1.0,1.0,8.0,2,0,0,0,45,True,0,1
2016-17,Patrick van Aanholt,DEF,Sunderland,0,0,15,0,8.3,344,5,2,0,3.0,15.0,2016-08-13T16:30:00Z,90,10,Man City,0,0,0,0,1,0,203011,1.0,2.0,7.0,1,0,0,0,50,False,0,1
2016-17,Paulo Gazzaniga,GK,Rayo Vallecano,0,0,0,0,0.0,295,7,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,18,Watford,0,0,0,0,1,0,389,1.0,1.0,0.0,0,0,0,0,45,True,0,1
2016-17,Paul Pogba,MID,Man Utd,0,0,0,0,0.0,503,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,315678,3.0,1.0,0.0,0,0,0,0,85,False,0,1
2016-17,Phil Bardsley,DEF,Stoke City,0,0,7,0,15.7,323,6,1,0,3.1,6.8,2016-08-13T14:00:00Z,90,12,Middlesbrough,0,0,0,0,1,0,5064,1.0,1.0,8.0,1,0,0,0,45,False,1,1
2016-17,Phil Jagielka,DEF,Everton,0,0,16,0,0.2,127,3,1,0,5.9,40.0,2016-08-13T14:00:00Z,90,17,Spurs,0,0,0,0,1,0,34993,1.0,1.0,19.0,2,0,0,0,50,True,0,1
2016-17,Phil Jones,DEF,Man Utd,0,0,0,0,0.0,245,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,11445,3.0,1.0,0.0,0,0,0,0,50,False,0,1
2016-17,Pierre-Emile Højbjerg,MID,Southampton,0,0,14,0,15.7,312,7,0,0,3.1,6.2,2016-08-13T14:00:00Z,36,18,Watford,0,0,0,0,1,0,107510,1.0,1.0,9.0,1,0,0,0,45,True,0,1
2016-17,Raheem Sterling,MID,Man City,1,0,21,0,17.9,228,5,1,0,4.1,5.8,2016-08-13T16:30:00Z,90,15,Sunderland,0,0,0,0,1,0,36311,1.0,2.0,17.0,5,0,0,0,80,True,0,1
2016-17,Riyad Mahrez,MID,Leicester,0,1,23,0,18.3,176,4,2,1,11.4,38.0,2016-08-13T11:30:00Z,90,7,Hull,0,0,0,0,1,0,929324,1.0,2.0,58.0,8,0,0,0,95,False,0,1
2016-17,Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0,0.0,94,10,0,0,0.0,0.0,2016-08-15T19:00:00Z,0,20,West Ham,0,0,0,0,1,0,1285,1.0,2.0,0.0,0,0,0,0,55,True,0,1
2016-17,Roberto Firmino,FWD,Liverpool,0,0,4,0,21.0,209,8,3,0,6.0,4.2,2016-08-14T15:00:00Z,90,1,Arsenal,0,0,0,0,1,0,352480,4.0,3.0,35.0,2,0,0,0,85,False,0,1
2016-17,Robert Snodgrass,MID,Hull City,0,3,40,0,37.7,155,4,1,1,12.0,46.6,2016-08-13T11:30:00Z,90,8,Leicester,0,0,0,0,1,0,15838,1.0,2.0,36.0,10,0,0,0,55,True,0,1
2016-17,Rob Holding,DEF,Arsenal,0,0,15,0,0.4,484,8,4,0,3.1,21.0,2016-08-14T15:00:00Z,90,9,Liverpool,0,0,0,0,1,0,32839,4.0,3.0,10.0,0,0,0,0,45,True,0,1
2016-17,Romelu Lukaku,FWD,Everton,0,0,0,0,0.0,143,3,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,17,Spurs,0,0,0,0,1,0,266716,1.0,1.0,0.0,0,0,0,0,90,True,0,1
2016-17,Ross Barkley,MID,Everton,0,3,28,0,36.2,134,3,1,1,11.7,45.2,2016-08-13T14:00:00Z,90,17,Spurs,0,0,0,0,1,0,254900,1.0,1.0,36.0,10,0,0,0,75,True,0,1
2016-17,Ruben Loftus-Cheek,MID,Chelsea,0,0,0,0,0.0,88,10,0,0,0.0,0.0,2016-08-15T19:00:00Z,0,20,West Ham,0,0,0,0,1,0,4699,1.0,2.0,0.0,0,0,0,0,55,True,0,1
2016-17,Ryan Bertrand,DEF,Southampton,0,0,0,0,0.0,296,7,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,18,Watford,0,0,0,0,1,0,28380,1.0,1.0,0.0,0,0,0,0,55,True,0,1
2016-17,Sadio Mané,MID,Liverpool,0,0,24,0,8.2,212,8,3,1,11.6,43.2,2016-08-14T15:00:00Z,90,1,Arsenal,0,0,0,0,1,0,481787,4.0,3.0,65.0,7,0,0,0,90,False,0,1
2016-17,Salomón Rondón,FWD,West Brom,0,2,30,1,33.8,449,2,0,1,16.2,39.0,2016-08-13T14:00:00Z,90,5,Crystal Palace,0,0,0,0,1,0,72960,1.0,0.0,89.0,8,0,0,0,65,False,0,1
2016-17,Sam Byram,DEF,West Ham,0,0,12,0,0.1,457,10,1,0,1.9,18.6,2016-08-15T19:00:00Z,39,4,Chelsea,0,0,0,0,1,0,25277,1.0,2.0,0.0,1,0,0,0,45,False,0,1
2016-17,Sam Field,MID,West Brom,0,0,0,0,0.0,511,2,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,5,Crystal Palace,0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,45,False,0,1
2016-17,Scott Dann,DEF,Crystal Palace,0,0,11,0,0.8,104,2,1,0,2.5,18.4,2016-08-13T14:00:00Z,90,19,West Brom,0,0,0,0,1,0,263652,1.0,0.0,6.0,2,0,0,0,55,True,0,1
2016-17,Seamus Coleman,DEF,Everton,0,0,0,0,0.0,126,3,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,17,Spurs,0,0,0,0,1,0,110643,1.0,1.0,0.0,0,0,0,0,55,True,0,1
2016-17,Sergio Agüero,FWD,Man City,0,3,33,0,29.6,239,5,1,1,14.3,32.6,2016-08-13T16:30:00Z,90,15,Sunderland,0,0,0,0,1,0,1380299,1.0,2.0,81.0,9,0,0,0,130,True,0,1
2016-17,Sergio Romero,GK,Man Utd,0,0,0,0,0.0,243,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,4289,3.0,1.0,0.0,0,0,0,0,50,False,0,1
2016-17,Shane Long,FWD,Southampton,0,0,1,0,13.8,313,7,1,0,2.3,0.0,2016-08-13T14:00:00Z,82,18,Watford,0,0,0,0,1,0,481848,1.0,1.0,11.0,2,0,0,0,65,True,0,1
2016-17,Steve Cook,DEF,Bournemouth,0,0,14,0,1.5,32,9,3,0,1.4,12.8,2016-08-14T12:30:00Z,90,11,Man Utd,0,0,0,0,1,0,19836,3.0,1.0,0.0,1,0,0,0,50,True,0,1
2016-17,Theo Walcott,MID,Arsenal,0,0,21,0,20.0,13,8,4,1,10.5,46.6,2016-08-14T15:00:00Z,90,9,Liverpool,0,1,0,0,1,0,48930,4.0,3.0,38.0,5,0,0,0,75,True,0,1
2016-17,Timothy Fosu-Mensah,DEF,Man Utd,0,0,0,0,0.0,253,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,Bournemouth,0,0,0,0,1,0,8788,3.0,1.0,0.0,0,0,0,0,45,False,0,1
2016-17,Toby Alderweireld,DEF,Tottenham,0,0,16,0,1.3,382,3,1,0,3.3,13.2,2016-08-13T14:00:00Z,90,6,Everton,0,0,0,0,1,0,771977,1.0,1.0,18.0,2,0,0,0,65,False,0,1
2016-17,Tom Cleverley,MID,Everton,0,0,5,0,0.3,135,3,0,0,0.3,2.2,2016-08-13T14:00:00Z,6,17,Spurs,0,0,0,0,1,0,9498,1.0,1.0,0.0,1,0,0,0,55,True,0,1
2016-17,Tom Davies,MID,Everton U23,0,0,0,0,0.0,512,3,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,17,Spurs,0,0,0,0,1,0,0,1.0,1.0,0.0,0,0,0,0,45,True,0,1
2016-17,Tom Heaton,GK,Burnley,0,0,24,0,0.0,54,1,1,0,4.8,47.8,2016-08-13T14:00:00Z,90,16,Swansea,0,0,0,0,1,7,144402,1.0,0.0,0.0,4,0,0,0,45,True,0,1
2016-17,Trent Alexander-Arnold,DEF,Liverpool,0,0,0,0,0.0,523,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,1,Arsenal,0,0,0,0,1,0,0,4.0,3.0,0.0,0,0,0,0,45,False,0,1
2016-17,Troy Deeney,FWD,Watford,1,0,17,0,15.8,425,7,1,0,4.8,22.0,2016-08-13T14:00:00Z,90,13,Southampton,0,0,0,0,1,0,158276,1.0,1.0,10.0,5,0,0,0,70,False,0,1
2016-17,Tyrone Mings,DEF,Bournemouth,0,0,0,0,0.0,35,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,11,Man Utd,0,0,0,0,1,0,933,3.0,1.0,0.0,0,0,0,0,45,True,0,1
2016-17,Virgil van Dijk,DEF,Southampton,0,0,14,0,0.4,303,7,1,0,2.2,17.2,2016-08-13T14:00:00Z,90,18,Watford,0,0,0,0,1,0,456854,1.0,1.0,4.0,1,0,0,0,55,True,1,1
2016-17,Wayne Hennessey,GK,Crystal Palace,0,0,12,0,0.0,100,2,1,0,1.3,13.2,2016-08-13T14:00:00Z,90,19,West Brom,0,0,0,0,1,2,165753,1.0,0.0,0.0,2,0,0,0,45,True,0,1
2016-17,Wes Morgan,DEF,Leicester,0,0,8,0,10.4,167,4,2,0,1.9,4.6,2016-08-13T11:30:00Z,90,7,Hull,0,0,0,0,1,0,862987,1.0,2.0,4.0,1,0,0,0,50,False,0,1
2016-17,Wilfried Zaha,MID,Crystal Palace,0,0,6,0,2.9,111,2,1,0,5.7,15.2,2016-08-13T14:00:00Z,90,19,West Brom,0,0,0,0,1,0,70519,1.0,0.0,39.0,1,0,0,0,55,True,1,1
2016-17,Willian Borges Da Silva,MID,Chelsea,0,0,12,0,52.1,86,10,1,0,9.1,12.6,2016-08-15T19:00:00Z,79,20,West Ham,0,0,0,0,1,0,333351,1.0,2.0,26.0,2,0,0,0,75,True,0,1
2016-17,Willy Caballero,GK,Man City,0,0,12,0,0.0,219,5,1,0,1.7,17.4,2016-08-13T16:30:00Z,90,15,Sunderland,0,0,0,0,1,2,5495,1.0,2.0,0.0,2,0,0,0,50,True,0,1
2016-17,Winston Reid,DEF,West Ham,0,0,18,0,0.0,453,10,2,0,1.6,16.4,2016-08-15T19:00:00Z,90,4,Chelsea,0,0,0,0,1,0,68561,1.0,2.0,0.0,1,0,0,0,50,False,0,1
2016-17,Xherdan Shaqiri,MID,Stoke City,0,2,22,0,18.7,333,6,1,1,8.1,36.2,2016-08-13T14:00:00Z,90,12,Middlesbrough,0,0,0,0,1,0,260912,1.0,1.0,26.0,9,0,0,0,65,False,0,1
2016-17,Aaron Cresswell,DEF,West Ham,0,0,12,0,7.9,454,92,2,0,1.3,5.4,2016-10-30T13:30:00Z,90,6,Everton,0,0,0,0,10,0,12638,0.0,2.0,0.0,1,2432,2697,265,53,False,0,10
2016-17,Aaron Lennon,MID,Everton,0,0,6,0,0.3,142,92,0,0,0.4,3.2,2016-10-30T13:30:00Z,4,20,West Ham,0,0,0,0,10,0,7659,0.0,2.0,0.0,1,-173,36,209,56,True,0,10
2016-17,Aaron Ramsey,MID,Arsenal,1,0,13,0,21.8,16,97,0,0,4.8,16.0,2016-10-29T11:30:00Z,14,15,Sunderland,0,0,0,0,10,0,39726,4.0,1.0,10.0,4,-89,396,485,76,False,0,10
2016-17,Abdoulaye Doucouré,MID,Watford,0,0,0,0,0.0,482,99,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,7,Hull,0,0,0,0,10,0,685,0.0,1.0,0.0,0,-22,6,28,47,True,0,10
2016-17,Adama Traoré,MID,Middlesbrough,0,0,8,1,3.0,563,94,0,0,1.2,6.6,2016-10-29T14:00:00Z,90,2,Bournemouth,0,0,0,0,10,0,6388,0.0,2.0,2.0,3,5655,5769,114,48,True,0,10
2016-17,Adam Forshaw,MID,Middlesbrough,0,0,18,1,42.4,286,94,0,0,5.2,9.8,2016-10-29T14:00:00Z,90,2,Bournemouth,0,0,0,0,10,0,4171,0.0,2.0,0.0,3,131,308,177,45,True,0,10
2016-17,Adam Lallana,MID,Liverpool,0,0,11,0,3.9,205,91,2,0,2.6,9.2,2016-10-29T16:30:00Z,75,5,Crystal Palace,0,0,0,0,10,0,461922,4.0,2.0,13.0,2,14343,34604,20261,71,False,0,10
2016-17,Adam Smith,DEF,Bournemouth,0,0,18,0,19.1,34,94,2,0,7.6,11.8,2016-10-29T14:00:00Z,90,12,Middlesbrough,0,0,0,0,10,0,534216,0.0,2.0,45.0,0,54826,58764,3938,48,False,1,10
2016-17,Adrián San Miguel del Castillo,GK,West Ham,0,0,18,0,0.0,450,92,2,0,3.6,36.2,2016-10-30T13:30:00Z,90,6,Everton,0,0,0,0,10,4,114642,0.0,2.0,0.0,2,-1888,894,2782,50,False,0,10
2016-17,Ainsley Maitland-Niles,DEF,Arsenal U23,0,0,5,0,0.0,593,97,0,0,0.2,2.2,2016-10-29T11:30:00Z,2,15,Sunderland,0,0,0,0,10,0,20,4.0,1.0,0.0,1,4,5,1,45,False,0,10
2016-17,Alex Iwobi,MID,Arsenal,0,0,10,0,9.4,21,97,1,0,1.7,0.0,2016-10-29T11:30:00Z,68,15,Sunderland,0,0,0,0,10,0,64484,4.0,1.0,8.0,2,-1931,5902,7833,58,False,0,10
2016-17,Alex McCarthy,GK,Southampton,0,0,0,0,0.0,101,95,0,0,0.0,0.0,2016-10-30T16:00:00Z,0,4,Chelsea,0,0,0,0,10,0,7646,2.0,0.0,0.0,0,-171,15,186,44,True,0,10
2016-17,Alex Oxlade-Chamberlain,MID,Arsenal,1,0,25,0,33.5,18,97,1,0,11.0,27.2,2016-10-29T11:30:00Z,76,15,Sunderland,0,0,0,0,10,0,55923,4.0,1.0,49.0,5,1841,3881,2040,58,False,0,10
2016-17,Alfie Mawson,DEF,Swansea,0,0,19,0,0.3,558,96,3,0,3.2,31.2,2016-10-31T20:00:00Z,90,14,Stoke,1,0,0,0,10,0,762,1.0,3.0,0.0,-1,324,349,25,45,False,0,10
2016-17,Andreas Pereira,MID,Granada CF,0,0,0,0,0.0,263,93,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,3,Burnley,0,0,0,0,10,0,2129,0.0,0.0,0.0,0,-40,1,41,44,True,0,10
2016-17,Andrew Robertson,DEF,Hull City,0,0,0,0,0.0,152,99,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,18,Watford,0,0,0,0,10,0,48294,0.0,1.0,0.0,0,-8822,11,8833,44,False,0,10
2016-17,Andre Gray,FWD,Burnley,0,0,6,0,20.0,68,93,0,0,3.5,3.0,2016-10-29T14:00:00Z,59,11,Man Utd,0,0,0,0,10,0,125627,0.0,0.0,12.0,1,-2259,1502,3761,62,False,0,10
2016-17,Andros Townsend,MID,Crystal Palace,0,0,2,0,1.2,120,91,1,0,0.3,1.6,2016-10-29T16:30:00Z,25,9,Liverpool,0,0,0,0,10,0,128797,4.0,2.0,0.0,1,-12806,771,13577,62,True,0,10
2016-17,André Ayew,MID,West Ham,0,0,4,0,10.7,374,92,1,0,3.3,2.6,2016-10-30T13:30:00Z,31,6,Everton,0,0,0,0,10,0,46144,0.0,2.0,20.0,1,227,615,388,71,False,0,10
2016-17,Andy Carroll,FWD,West Ham,0,0,0,0,0.0,468,92,0,0,0.0,0.0,2016-10-30T13:30:00Z,0,6,Everton,0,0,0,0,10,0,55717,0.0,2.0,0.0,0,-978,30,1008,62,False,0,10
2016-17,Angelo Ogbonna,DEF,West Ham,0,0,17,0,11.1,456,92,2,0,3.4,22.8,2016-10-30T13:30:00Z,90,6,Everton,0,0,0,0,10,0,35940,0.0,2.0,0.0,1,447,1084,637,48,False,0,10
2016-17,Anthony Martial,FWD,Man Utd,0,0,0,0,0.0,267,93,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,3,Burnley,0,0,0,0,10,0,116498,0.0,0.0,0.0,0,-3556,386,3942,93,True,0,10
2016-17,Arthur Masuaku,DEF,West Ham,0,0,0,0,0.0,505,92,0,0,0.0,0.0,2016-10-30T13:30:00Z,0,6,Everton,0,0,0,0,10,0,8142,0.0,2.0,0.0,0,-639,3,642,48,False,0,10
2016-17,Ashley Barnes,FWD,Burnley,0,0,3,0,11.3,70,93,0,0,2.2,1.0,2016-10-29T14:00:00Z,31,11,Man Utd,0,0,0,0,10,0,7037,0.0,0.0,10.0,1,-130,175,305,44,False,0,10
2016-17,Ashley Fletcher,FWD,West Ham,0,0,0,0,0.0,535,92,0,0,0.0,0.0,2016-10-30T13:30:00Z,0,6,Everton,0,0,0,0,10,0,5606,0.0,2.0,0.0,0,-117,358,475,50,False,0,10
2016-17,Ashley Young,DEF,Man Utd,0,0,0,0,0.0,260,93,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,3,Burnley,0,0,0,0,10,0,2672,0.0,0.0,0.0,0,-27,79,106,52,True,0,10
2016-17,Bamidele Alli,MID,,0,0,4,0,13.5,398,98,1,0,3.4,3.6,2016-10-29T14:00:00Z,82,8,Leicester,0,0,0,0,10,0,279778,1.0,1.0,17.0,2,6348,15723,9375,82,True,0,10
2016-17,Benjamin Chilwell,DEF,Leicester,0,0,0,0,0.0,496,98,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,17,Spurs,0,0,0,0,10,0,6048,1.0,1.0,0.0,0,-245,25,270,43,False,0,10
2016-17,Ben Davies,DEF,Tottenham,0,0,0,0,0.0,386,98,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,8,Leicester,0,0,0,0,10,0,11191,1.0,1.0,0.0,0,-721,167,888,49,True,0,10
2016-17,Ben Foster,GK,West Brom,0,0,14,0,0.0,430,100,4,0,2.3,22.8,2016-10-29T14:00:00Z,90,10,Man City,0,0,0,0,10,3,639782,4.0,0.0,0.0,1,-14492,2672,17164,47,True,0,10
2016-17,Ben Gibson,DEF,Middlesbrough,0,0,20,1,0.1,278,94,0,0,2.0,19.4,2016-10-29T14:00:00Z,90,2,Bournemouth,0,0,0,0,10,0,167647,0.0,2.0,0.0,6,6037,9143,3106,46,True,0,10
2016-17,Ben Mee,DEF,Burnley,0,0,27,1,0.3,56,93,0,0,4.1,38.8,2016-10-29T14:00:00Z,90,11,Man Utd,0,0,0,0,10,0,32716,0.0,0.0,2.0,6,182,1365,1183,45,False,0,10
2016-17,Branislav Ivanovic,DEF,Chelsea,0,0,3,0,0.8,76,95,0,0,0.1,0.6,2016-10-30T16:00:00Z,4,13,Southampton,0,0,0,0,10,0,159292,2.0,0.0,0.0,1,-14629,82,14711,58,False,0,10
2016-17,Callum Wilson,FWD,Bournemouth,0,0,2,0,3.3,49,94,2,0,1.3,0.0,2016-10-29T14:00:00Z,59,12,Middlesbrough,0,0,0,0,10,0,206607,0.0,2.0,10.0,1,53671,59884,6213,66,False,0,10
2016-17,Calum Chambers,DEF,Middlesbrough,0,0,26,1,0.1,11,94,0,0,3.2,31.6,2016-10-29T14:00:00Z,90,2,Bournemouth,0,0,0,0,10,0,119338,0.0,2.0,0.0,5,-2742,617,3359,44,True,1,10
2016-17,Cameron Carter-Vickers,DEF,Tottenham,0,0,0,0,0.0,501,98,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,8,Leicester,0,0,0,0,10,0,1625,1.0,1.0,0.0,0,-36,24,60,44,True,0,10
